key	CTD_T0	CTD_T9	s82A_T0	s82A_T1	s82A_T2	s82A_T3	s82A_T4	s82A_T5	s82A_T6	s82A_T7	s82A_T8	s82A_T9	s83CDEEP_T0	s83CDEEP_T4	s83CDEEP_TP9	s83CMIDDLE_T4	s83CMIDDLE_TP9	s83CSHALLOW_T0	s83CSHALLOW_T4	s83CSHALLOW_T5	s83CSHALLOW_T9
559			0.73417303118	0.410476112935	0.643762596746	0.721467975138	0.819697455335	1.18306688637	0.191397159137	1.00874420993	0.745132477728	0.956136085105	0.987176349952	0.667577129369	0.840502044694	0.70157796286	0.705102372429	1.03670843795	0.394791618139	0.646672024984	0.488774662158
560	inf		0.892606860245	0.968683512814	0.802212417401	1.24906536087	1.05229462918	0.666062781431	2.99504113852	0.96504714801	1.09951903002	1.03327152709	1.03992421562	0.887589420561	1.19816358166	1.02142832904	0.93035548204	1.01716522986	0.363865056399	0.930774797467	1.00239600199
561			1.10517221311	0.949219875129	0.996068505051	1.10837468937	1.2549289618	0.955884963709	0.638978568887	1.06845333096	1.05833717875	1.1247692568	1.02944130082	1.03825877959	1.09480076976	1.16564666846	1.05001134279	0.986203340899	0.828102356007	1.18731732628	1.18643432561
562			1.10931822275	0.915424135309	1.02212910171	0.876213514534	1.05693341731	0.990143899359	0.826041087479	1.14694167899	1.06236986665	1.0941973377	0.985720474407	0.981953890215	1.1999037183	1.03500972326	1.04732449334	1.22187763339	1.00878026316	1.04617946959	0.92860314316
563			1.09020218827	1.19503452798	1.04725274902	1.03374883287	1.23432764824	1.31152718666	0.571053819063	1.31999156038	1.34368670527	0.873377229608	1.15349489109	1.0220133928	1.19390124416	1.96717860275	1.12457531305	1.03954315186	1.01158893751	1.18940220815	1.18265259216
564	inf		1.0539183046	0.96807342002	0.968590806182	1.17639250211	1.18159575777	1.49031667359	1.03891479546	1.07965472296	1.07401367713	0.972570861516	1.0657913611	1.06024269509	1.25770285598	0.876802679967	1.02669746569	1.13993843171	0.90562681571	1.16304025011	0.967865347054
565			1.06981364132	0.98215885439	1.10952387787	0.906732794059	1.21344289824	1.0470445324	0.586530835807	1.08165740288	1.17336258701	1.03309915321	0.967965477896	1.15060723745	1.06892344118	0.991324727266	1.12394470701	1.11064699821	1.04255558325	1.19356501649	1.04450406038
566			1.08790160065	0.980269438654	1.05666562349	1.07709753971	1.14662957203	0.436346990206	0.69807525507	1.04981839716	1.16048416507	1.1953611926	0.926724932011	0.946909382836	1.25393963496	0.803101448893	1.2308747881	1.07958578987	1.36775049378	1.1115034496	1.34533283241
567	inf		1.15169511041	1.0990437081	1.13887670225	1.1609718834	1.38538330642	0.988361760788	1.43179797893	1.16309917273	1.02675572188	1.08698233951	1.16449500076	1.07888211679	1.12828136967	0.575915373895	1.25054799158	1.19669241613	1.28645413512	1.18802829695	0.962123023327
913			0.00520617694524	0.0	0.00393700920611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116112281646	0.0	0.0	0.0	0.0129503129396	0.305760999464	0.0	0.00645886487364	0.0162562840922
914			1.01471090534	0.971487842177	0.967444094593	0.901507226473	0.984882023376	0.966749553999	0.582878812442	0.862266076278	0.921230705267	0.991816241566	0.986420606263	0.951479657111	0.919784478149	1.59022377678	1.04050291166	1.03789109028	0.764782677891	1.0634574591	0.929299584549
915			0.905512627779	0.860878577079	0.885619570446	0.927192973304	0.998535392516	0.931695077975	1.29269845984	0.870323380747	0.80948030101	0.846508726427	1.03134959454	0.936453482778	0.967348247843	1.40236464673	0.755376064063	0.909693149792	0.535850718297	0.867399694667	0.929773360586
916			0.940016689519	1.05478632896	1.01628470195	1.03783076935	0.9290105287	1.1092528824	1.40401614682	1.02844125206	1.02158346145	0.78378373426	1.01699658342	1.05064811223	0.983920879715	1.27825233223	0.925013520516	1.18259295164	0.991864517771	0.959129477303	0.828904207841
917			1.02687109513	1.01207779902	0.970962726227	0.999842931846	0.736841116345	1.07909786163	0.586297924222	0.878565091278	0.889904908101	0.937590328009	0.996611218953	0.937438361304	1.05644673148	1.28644654894	0.996798363682	1.00425339526	1.18641336535	0.953072708698	1.28571322758
918			1.0674542341	1.15348535762	1.09588980738	1.03113535119	0.810078206069	0.923918901733	1.13686368135	1.04416634861	1.10961989888	1.00434917948	1.10742157254	1.05373505682	0.967549561354	0.824224184516	1.16584064606	1.12777126385	1.19801378053	1.01952977295	1.09928048544
919			0.963654266153	0.951885206356	1.15513870366	1.334127498	1.1819897925	1.33603856005	1.56325207174	0.865088078834	1.17015910758	1.03708455496	1.17621618986	1.12622904317	0.995951788712	1.4923635612	0.838424380191	1.06613953541	1.68912044063	0.786032537242	1.44311134748
920			1.01086260096	0.986323761534	1.00216400987	1.23825802569	1.37356148853	1.56783245716	1.10151018115	0.975616736505	0.999297956738	0.903058564788	1.04427210606	1.0490065924	1.04054232075	0.74739529921	0.930325478849	0.907073128954	0.990499738906	0.806973356085	0.62122082345
921			1.00683781138	1.0419810948	1.04790146991	1.0468265778	0.848105041223	1.33987210046	0.125398138745	0.929819029098	0.806577083668	1.12976673688	1.06317222198	1.08498156271	0.989240927416	2.59799378046	1.14082305456	0.998679216975	1.06871726939	1.00578912557	1.31417598349
922			0.0	0.0173228709326	0.0288889041218	0.028436267231	0.0333878342269	0.360079941616	0.246705843906	0.526689616416	0.544891966213	1.18346287456	0.0	0.00272738241377	0.0208601358578	0.0	0.0304028920289	0.0	0.0	0.0154731330731	0.0650305822689
1542			0.175158237452	0.0108819627117	0.0486807914306	0.0	0.0757811284328	0.0341945147266	0.0	0.0527861894859	0.086801922206	0.0596237222375	0.0892059698992	0.027082605539	0.127255469835	0.0	0.0671103385317	0.111305933428	0.0	0.00519318383023	0.0383483912624
1543			0.105524194926	0.0	0.0223555010161	0.0	0.0719135711834	0.0309537372949	0.0	0.0480025672308	0.0698534777925	0.0739793131792	0.0291245283612	0.00968101008147	0.0695388354032	0.0	0.041743227253	0.0512263969559	0.0	0.0	0.00936008928085
1544			0.141871743872	0.00468486803301	0.0156292512162	0.0	0.0171477239331	0.0	0.0	0.0409295651176	0.0154294486358	0.0316457630559	0.0230814671497	0.0	0.0446196979272	0.0	0.0296164812223	0.0294347505453	0.0	0.0370503878575	0.00743638995012
1545			0.115319354605	0.0225282981052	0.0429451005228	0.0105562671719	0.050194887086	0.0	0.0	0.0422936333908	0.111045793815	0.0725814351992	0.0363722508924	0.025909123051	0.0432773149836	0.0	0.0272986812206	0.0267063140615	0.104940917448	0.0609980369849	0.037898269441
1546			0.188539898207	0.0161543467869	0.0510465014396	0.0	0.0	0.0	0.0	0.0461042860393	0.0471709308475	0.0405434773526	0.0892091034149	0.0170945182014	0.086388986369	0.0	0.0708746387666	0.116256959828	0.0	0.0	0.113571609614
