key	CTD_T0_SORTED_FILTERED	CTD_T9_SORTED_FILTERED	s82A_T0_SORTED_FILTERED	s82A_T1_SORTED_FILTERED	s82A_T2_SORTED_FILTERED	s82A_T3_SORTED_FILTERED	s82A_T4_SORTED_FILTERED	s82A_T5_SORTED_FILTERED	s82A_T6_SORTED_FILTERED	s82A_T7_SORTED_FILTERED	s82A_T8_SORTED_FILTERED	s82A_T9_SORTED_FILTERED	s83CDEEP_T0_SORTED_FILTERED	s83CDEEP_T4_SORTED_FILTERED	s83CDEEP_TP9_SORTED_FILTERED	s83CMIDDLE_T4_SORTED_FILTERED	s83CMIDDLE_TP9_SORTED_FILTERED	s83CSHALLOW_T0_SORTED_FILTERED	s83CSHALLOW_T4_SORTED_FILTERED	s83CSHALLOW_T5_SORTED_FILTERED	s83CSHALLOW_T9_SORTED_FILTERED
2056	0.0	0.0	110.79037800687286	90.50515463917526	346.63745704467357	15.776632302405499	18.95360824742268	3.1237113402061856	3.3333333333333335	132.91237113402062	69.55841924398625	36.22164948453608	45.69931271477663	113.51890034364261	39.38316151202749	20.709621993127147	82.48625429553265	22.871134020618555	5.283505154639175	31.551546391752577	21.632302405498283
2057	0.0	0.0	134.0215053763441	104.58870967741936	357.5725806451613	15.21774193548387	19.72043010752688	3.8225806451612905	0.6075268817204301	141.38978494623655	64.74193548387096	35.14784946236559	44.14247311827957	124.29838709677419	49.31182795698925	28.518817204301076	84.88978494623656	21.413978494623656	7.021505376344086	40.43279569892473	41.306451612903224
2058	0.0	0.0	123.07956989247312	108.97204301075269	376.13763440860214	17.866666666666667	19.017204301075267	3.78494623655914	1.8903225806451613	152.09462365591398	77.58279569892473	26.07741935483871	37.89247311827957	133.82150537634408	41.049462365591395	16.7505376344086	82.87956989247311	28.189247311827955	7.09247311827957	33.95268817204301	33.329032258064515
2059	0.0	0.0	114.93091168091168	93.37321937321937	326.1068376068376	14.972222222222221	13.085470085470085	5.5085470085470085	1.2478632478632479	119.41737891737891	61.12678062678063	35.083333333333336	35.65954415954416	109.95868945868946	34.71652421652421	21.17948717948718	74.23646723646723	27.543447293447294	4.669515669515669	30.32905982905983	27.234330484330485
2060	0.19509476031215162	0.0	128.25529542920847	100.96321070234114	345.30657748049055	14.481605351170568	18.336677814938685	7.6231884057971016	2.5830546265328875	120.5273132664437	64.7324414715719	37.65440356744705	36.16610925306578	109.22408026755853	45.95986622073578	15.544035674470457	72.36454849498328	24.061315496098103	7.450390189520625	41.238573021181715	27.629877369007804
2061	0.0	0.0	117.03908794788273	98.21389793702497	351.385450597177	20.105320304017372	17.161780673181326	7.36699239956569	1.3789359391965255	120.8555917480999	60.80564603691639	31.77415852334419	37.34744842562432	103.71444082519001	38.57546145494028	12.522258414766558	93.86970684039088	22.033659066232357	4.943539630836048	35.61129207383279	28.663409337676438
2062	0.5142857142857142	0.0	113.52539682539683	90.64603174603175	336.8857142857143	13.448412698412698	12.168253968253968	4.938095238095238	2.9492063492063494	118.19920634920635	67.09444444444445	32.61349206349206	40.334920634920636	104.87936507936507	43.56507936507936	8.346031746031747	69.36190476190477	23.434920634920633	5.868253968253968	30.74920634920635	31.498412698412697
2063	0.0	0.0	121.61721611721612	93.59706959706959	333.88827838827837	16.756410256410255	18.157509157509157	6.254578754578755	1.5952380952380953	134.77106227106228	66.43040293040293	35.108058608058606	36.31684981684982	116.39194139194139	41.09340659340659	9.382783882783883	77.16483516483517	25.086080586080588	5.847985347985348	40.532967032967036	28.917582417582416
2064	0.0	0.0	122.31333333333333	84.77666666666667	332.815	11.976666666666667	17.065	4.6433333333333335	0.8383333333333334	122.12666666666667	69.7	35.76	45.825	122.485	45.843333333333334	16.975	88.09	26.78	6.831666666666667	43.026666666666664	33.305
2065	0.0	0.0	0.0	1.1074168797953965	6.78687127024723	0.19096334185848252	0.7416879795396419	1.2608695652173914	0.0	60.72634271099744	33.890878090366584	32.66325660699062	0.0	0.6402387041773231	0.8508098891730606	0.0	2.2480818414322252	0.1918158567774936	0.0	1.2796248934356351	2.227621483375959
2066	0.0	0.0	0.0	1.3230240549828178	5.9243986254295535	0.0	0.852233676975945	1.2989690721649485	0.0	67.08591065292096	34.15807560137457	32.25085910652921	0.0	0.7731958762886598	0.4845360824742268	0.0	0.0	0.0	0.4879725085910653	0.7766323024054983	1.1030927835051547
2067	0.0	0.0	0.2777777777777778	0.0	8.815972222222221	2.1180555555555554	1.8159722222222223	0.0	0.0	72.19791666666667	43.25347222222222	30.4375	1.1736111111111112	0.7847222222222222	3.8333333333333335	0.0	4.027777777777778	0.3923611111111111	0.0	1.1736111111111112	0.2951388888888889
2068	0.0	0.0	3.3705357142857144	1.0788690476190477	13.4375	1.1726190476190477	1.0520833333333333	1.7619047619047619	0.0	59.10267857142857	37.220238095238095	35.501488095238095	0.9992559523809523	1.4025297619047619	5.614583333333333	0.0	3.6160714285714284	0.5022321428571429	0.0	3.1495535714285716	4.006696428571429
2044	0.0	0.0	103.52713178294573	72.13621262458472	284.3366555924695	12.356589147286822	13.16611295681063	2.6943521594684388	0.7951273532668881	106.23034330011075	57.306755260243634	32.138427464008856	29.889258028792913	106.81616832779623	40.51605758582503	5.692137320044297	58.74972314507198	18.53377630121816	4.920265780730897	29.73200442967885	21.32004429678848
2045	0.0	0.0	102.67527675276753	92.92619926199262	292.1082410824108	16.686346863468636	8.851168511685117	5.124231242312423	1.8351783517835178	107.920049200492	54.082410824108244	27.136531365313655	30.41820418204182	101.90036900369003	36.71217712177122	5.713407134071341	72.3480934809348	23.960639606396064	5.416974169741698	32.982779827798275	16.234932349323493
2046	0.0	0.0	118.78985507246377	99.33574879227054	321.2487922705314	19.02415458937198	9.02415458937198	4.396135265700483	0.5434782608695652	117.44927536231884	63.966183574879224	30.734299516908212	37.468599033816425	105.19565217391305	36.729468599033815	11.099033816425122	62.58212560386473	19.458937198067634	8.22463768115942	35.34057971014493	20.816425120772948
2047	0.0	0.0	133.11584699453553	95.48852459016393	338.3071038251366	18.379234972677594	15.775956284153006	3.6185792349726777	0.9398907103825137	111.87868852459016	62.527868852459015	38.25573770491803	35.31475409836066	113.52349726775957	44.651366120218576	26.476502732240437	95.0896174863388	23.93224043715847	4.0688524590163935	33.898360655737704	21.831693989071038
2094	0.0	0.0	180.8	67.7051282051282	344.8282051282051	13.125641025641025	15.48974358974359	5.287179487179487	1.6564102564102565	129.71794871794873	78.72564102564102	40.04615384615385	57.864102564102566	156.3051282051282	72.02307692307693	10.866666666666667	116.53333333333333	41.264102564102565	2.5923076923076924	15.817948717948719	17.633333333333333
2095	0.10047281323877069	0.0	175.54255319148936	57.090622537431045	324.3404255319149	9.108747044917259	14.97832939322301	4.693065405831363	1.0610717100078801	119.27698975571316	68.94877856579984	41.49842395587076	60.15208825847124	136.81914893617022	68.52836879432624	10.47872340425532	116.95547675334909	34.8274231678487	2.2817178881008666	15.987391646966115	22.37076438140268
638	0.0	0.0	103.95466666666667	67.84	299.616	12.621333333333334	8.757333333333333	3.989333333333333	0.6986666666666667	92.01333333333334	47.0	29.050666666666668	26.293333333333333	92.43466666666667	32.49333333333333	14.488	65.41866666666667	21.4	5.794666666666667	30.842666666666666	21.64
639	0.07854688267059401	0.0	117.91163475699558	85.02626411389298	315.6453117329406	14.540009818360334	14.228276877761413	4.625429553264605	0.8041237113402062	109.89813451153657	61.879970544919	35.12567501227295	36.63205694648994	108.81050564555719	39.25895925380461	11.264359351988219	98.10702012763869	23.555719194894454	5.178694158075602	34.204221894943544	27.563328424153166
640	0.18323863636363635	0.0	120.75023674242425	91.79876893939394	323.0880681818182	16.743607954545453	15.583333333333334	5.391098484848484	1.1792140151515151	113.78858901515152	58.586410984848484	36.89701704545455	38.269649621212125	108.68607954545455	41.220407196969695	10.009943181818182	91.42874053030303	24.346354166666668	6.045691287878788	30.533617424242426	28.016335227272727
641	0.0	0.0	129.64266666666666	91.45066666666666	318.4773333333333	12.778666666666666	9.96	7.218666666666667	1.2373333333333334	104.216	58.784	42.06133333333333	41.89333333333333	113.68266666666666	44.45066666666666	7.528	72.75733333333334	22.061333333333334	6.712	28.658666666666665	31.610666666666667
642	0.0	0.0	110.50955414012739	89.46496815286625	333.2208067940552	11.932059447983015	16.910828025477706	5.492569002123142	0.8938428874734607	115.73248407643312	67.07855626326963	28.010615711252655	42.91507430997877	103.05732484076434	46.35668789808917	14.630573248407643	72.04458598726114	20.248407643312103	5.326963906581741	27.558386411889597	31.318471337579616
643	0.32285714285714284	0.0	108.33142857142857	74.80571428571429	287.03285714285715	14.415714285714285	12.551904761904762	4.047142857142857	1.1728571428571428	89.02285714285715	57.39190476190476	30.255238095238095	30.817619047619047	98.13095238095238	36.14476190476191	11.153809523809525	86.08857142857143	19.293809523809525	6.974285714285714	30.559047619047618	28.996666666666666
644	0.0	0.0	47.86046511627907	37.457364341085274	193.88372093023256	9.751937984496124	3.364341085271318	3.806201550387597	0.937984496124031	37.666666666666664	34.47286821705426	21.06201550387597	13.852713178294573	42.35658914728682	23.05426356589147	0.0	35.93023255813954	14.7984496124031	3.131782945736434	16.68217054263566	6.3565891472868215
632	0.0	0.0	53.02325581395349	45.1937984496124	136.64341085271317	3.2713178294573644	4.0852713178294575	3.0775193798449614	4.317829457364341	50.0	16.124031007751938	18.023255813953487	16.88372093023256	60.58139534883721	20.155038759689923	1.5891472868217054	52.63565891472868	11.263565891472869	2.4806201550387597	16.162790697674417	5.286821705426356
